Country,Continent,Year,CO2 emission (Tons),Area (km2),% of World,Density(km2),Per capita electricity (kWh),Population (in Thousands),GDP (USD Millions),Import % of GDP,Export (USD 2024 Valuation),GDP_missing,EC_missing,Import_missing,Export_missing
Kyrgyzstan,Asia,1995,676541027,199951,0.001,33/km²,2234.371,15816243,20374302652,43.54854613,7940652378,0,1,0,0
Kyrgyzstan,Asia,1996,682205186,199951,0.001,33/km²,2234.371,15578227,21035357937,36.00476836,7418919357,0,1,0,0
Kyrgyzstan,Asia,1997,687779855,199951,0.001,33/km²,2234.371,15334405,22165932063,37.44269403,7739646727,0,1,0,0
Kyrgyzstan,Asia,1998,693694398,199951,0.001,33/km²,2234.371,15071640,22135245507,34.85997945,6716763896,0,1,0,0
Kyrgyzstan,Asia,1999,698342868,199951,0.001,33/km²,2234.371,14928374,16870817182,40.11705585,7163702505,0,1,0,0
Kyrgyzstan,Asia,2000,702945363,199951,0.001,33/km²,3192.221,14883626,18291990662,49.09726583,10353710625,0,0,0,0
Kyrgyzstan,Asia,2001,706806788,199951,0.001,33/km²,2954.285,14858335,22152689180,46.9540499,10166980822,0,0,0,0
Kyrgyzstan,Asia,2002,711727637,199951,0.001,33/km²,2572.396,14858948,24636598527,47.04104489,11576895509,0,0,0,0
Kyrgyzstan,Asia,2003,717109250,199951,0.001,33/km²,3055.208,14909019,30833692900,43.04631033,14928755904,0,0,0,0
Kyrgyzstan,Asia,2004,722917135,199951,0.001,33/km²,3182.762,15012984,43151647003,43.90878928,22654791782,0,0,0,0
Kyrgyzstan,Asia,2005,728431710,199951,0.001,33/km²,2883.945,15147029,57123671734,44.56814477,30386570590,0,0,0,0
Kyrgyzstan,Asia,2006,733850851,199951,0.001,33/km²,2785.703,15308085,81003864630,40.47822896,41291961259,0,0,0,0
Kyrgyzstan,Asia,2007,740369794,199951,0.001,33/km²,2811.713,15484192,1.0485E+11,42.84881221,51704450816,0,0,0,0
Kyrgyzstan,Asia,2008,747916777,199951,0.001,33/km²,2205.151,15776938,1.33442E+11,37.14841971,76257078322,0,0,0,0
Kyrgyzstan,Asia,2009,754653386,199951,0.001,33/km²,2048.659,16092822,1.15309E+11,33.92764502,48243335560,0,0,0,0
Kyrgyzstan,Asia,2010,760967348,199951,0.001,33/km²,2200.078,16321872,1.48047E+11,29.8940864,65502334498,0,0,0,0
Kyrgyzstan,Asia,2011,768520852,199951,0.001,33/km²,2710.413,16557202,1.92626E+11,26.65319426,89503237238,0,0,0,0
Kyrgyzstan,Asia,2012,778519250,199951,0.001,33/km²,2662.357,16792090,2.07999E+11,29.61406945,91747467851,0,0,0,0
Kyrgyzstan,Asia,2013,788177555,199951,0.001,33/km²,2417.45,17035551,2.36635E+11,26.79057161,91381274046,0,0,0,0
Kyrgyzstan,Asia,2014,798272973,199951,0.001,33/km²,2457.44,17288285,2.21416E+11,25.63027656,87108795076,0,0,0,0
Kyrgyzstan,Asia,2015,808551854,199951,0.001,33/km²,2148.503,17542806,1.84388E+11,24.5330208,52581502969,0,0,0,0
Kyrgyzstan,Asia,2016,818198082,199951,0.001,33/km²,2146.891,17794055,1.37278E+11,28.46770794,43714755378,0,0,0,0
Kyrgyzstan,Asia,2017,827546156,199951,0.001,33/km²,2470.762,18037776,1.66806E+11,24.427635,54041327349,0,0,0,0
Kyrgyzstan,Asia,2018,839243865,199951,0.001,33/km²,2428.512,18276452,1.7934E+11,25.90273809,67477058330,0,0,0,0
Kyrgyzstan,Asia,2019,850261785,199951,0.001,33/km²,2313.043,18513673,1.81667E+11,28.41962945,66197682052,0,0,0,0
Kyrgyzstan,Asia,2020,861769602,199951,0.001,33/km²,2234.371,18755666,1.71082E+11,26.49753557,52229576023,0,1,0,0
Laos,Asia,1990,8049808,236800,0.002,32/km²,2234.371,3593700,2838485354,99.91302198,510722596.7,0,1,0,0
Laos,Asia,1991,8595744,236800,0.002,32/km²,2234.371,3666734,4690415093,79.9258363,587654401,0,1,0,0
Laos,Asia,1992,9188471,236800,0.002,32/km²,2234.371,3745407,5843579161,71.99355128,634069545.8,0,1,0,0
Laos,Asia,1993,9795896,236800,0.002,32/km²,2234.371,3818796,7941744492,67.17667586,728607315.9,0,1,0,0
Laos,Asia,1994,10430160,236800,0.002,32/km²,2234.371,3888144,9599127050,62.40150674,755509732.1,0,1,0,0
Laos,Asia,1995,11101060,236800,0.002,32/km²,2234.371,3959640,11718795529,62.32893212,1266386351,0,1,0,0
Laos,Asia,1996,11850951,236800,0.002,32/km²,2234.371,4034243,13690217334,55.25029276,1758689127,0,1,0,0
Laos,Asia,1997,12643360,236800,0.002,32/km²,2234.371,4107551,15751867489,47.55463918,2289054888,0,1,0,0
Laos,Asia,1998,13463428,236800,0.002,32/km²,2234.371,4178784,17247179006,40.95376496,2373803864,0,1,0,0
Laos,Asia,1999,14309266,236800,0.002,32/km²,2234.371,4250020,17391056369,36.75018114,2445876364,0,1,0,0
Laos,Asia,2000,15269666,236800,0.002,32/km²,615.549,4320642,17260364842,35.9377402,2447097844,0,0,0,0
Laos,Asia,2001,16332360,236800,0.002,32/km²,609.474,4389200,17649751244,39.95189236,2754228856,0,0,0,0
Laos,Asia,2002,17498128,236800,0.002,32/km²,584.718,4446666,19152238806,34.94389027,3083250415,0,0,0,0
Laos,Asia,2003,18719092,236800,0.002,32/km²,507.833,4504807,20082918740,37.35425268,3361194030,0,0,0,0
Laos,Asia,2004,20001576,236800,0.002,32/km²,529.476,4574797,21159827992,55.91789248,7417557506,0,0,0,0
Laos,Asia,2005,21338588,236800,0.002,32/km²,610.257,4643044,21497336499,56.13911756,7873085354,0,0,0,0
Laos,Asia,2006,23095923,236800,0.002,32/km²,615.798,4719864,22022709851,55.47973952,7837807010,0,0,0,0
Laos,Asia,2007,24931306,236800,0.002,32/km²,566.868,4809608,24827355015,60.82619096,9221256285,0,0,0,0
Laos,Asia,2008,27062647,236800,0.002,32/km²,615.219,4887613,29118916105,68.08001874,11224076779,0,0,0,0
Laos,Asia,2009,29730103,236800,0.002,32/km²,548.09,4951135,35399582929,57.20213716,11751139952,0,0,0,0
Laos,Asia,2010,32734616,236800,0.002,32/km²,1338.578,4995800,38443907042,60.07353008,13464256798,0,0,0,0
Laos,Asia,2011,35904720,236800,0.002,32/km²,2022.666,5045056,39927125962,65.77678518,14518739635,0,0,0,0
Laos,Asia,2012,39302702,236800,0.002,32/km²,2005.795,5178337,44016799516,59.73628904,12680893475,0,0,0,0
Laos,Asia,2013,43563861,236800,0.002,32/km²,2347.545,5678851,46880103081,59.52757385,12492026093,0,0,0,0
Laos,Asia,2014,48013554,236800,0.002,32/km²,2278.093,6274342,48095213747,56.06099209,11425578094,0,0,0,0
Laos,Asia,2015,57245979,236800,0.002,32/km²,2378.146,6398940,49929337837,48.69937491,11553482874,0,0,0,0
Laos,Asia,2016,72051636,236800,0.002,32/km²,3654.807,6258619,51147308774,45.9974619,11112344036,0,0,0,0
Laos,Asia,2017,90712937,236800,0.002,32/km²,4343.625,6109252,53027680686,46.52849607,11627344114,0,0,0,0
Laos,Asia,2018,110236954,236800,0.002,32/km²,4739.02,5950839,54901519156,47.50278615,11394547410,0,0,0,0
Laos,Asia,2019,144168606,236800,0.002,32/km²,4709.515,5781907,51605959131,42.28315705,10681277028,0,0,0,0
Laos,Asia,2020,178015424,236800,0.002,32/km²,2234.371,5662923,31712128254,33.75721742,5192095746,0,1,0,0
Latvia,Europe,1990,692462913,64559,0,29/km²,2495.827,2663151,17819864182,38.61732798,8681096447,1,0,1,1
Latvia,Europe,1991,710382317,64559,0,29/km²,2132.751,2650581,17819864182,38.61732798,8681096447,1,0,1,1
Latvia,Europe,1992,724575702,64559,0,29/km²,1465.507,2614338,17819864182,38.61732798,8681096447,1,0,1,1
Latvia,Europe,1993,736497208,64559,0,29/km²,1521.688,2563290,17819864182,38.61732798,8681096447,1,0,1,1
Latvia,Europe,1994,746867217,64559,0,29/km²,1745.536,2520742,17819864182,38.61732798,8681096447,1,0,1,1
Latvia,Europe,1995,756000989,64559,0,29/km²,1590.607,2485056,5789128637,39.30454653,2000868511,0,0,0,0
Latvia,Europe,1996,765212467,64559,0,29/km²,1258.657,2457222,5975248851,49.42346608,2414915773,0,0,0,0
Latvia,Europe,1997,773892224,64559,0,29/km²,1838.333,2432851,6527926446,48.73980353,2591640455,0,0,0,0
Latvia,Europe,1998,782198090,64559,0,29/km²,2386.295,2410019,7166275468,51.31712459,2811791969,0,0,0,0
Latvia,Europe,1999,789915788,64559,0,29/km²,1706.748,2390482,7533788134,44.83669694,2638963488,0,0,0,0
Latvia,Europe,2000,796997246,64559,0,29/km²,1736.468,2367550,7958852839,44.75137912,2927653534,0,0,0,0
Latvia,Europe,2001,804493566,64559,0,29/km²,1810.328,2337170,8362398702,48.36764772,3177773674,0,0,0,0
Latvia,Europe,2002,812013806,64559,0,29/km²,1702.016,2310173,9557031605,46.66676976,3492098681,0,0,0,0
Latvia,Europe,2003,819739697,64559,0,29/km²,1721.712,2287955,11771975157,48.56470465,4243382118,0,0,0,0
Latvia,Europe,2004,827470666,64559,0,29/km²,2057.991,2263122,14435700533,54.22334143,5617268115,0,0,0,0
Latvia,Europe,2005,835281238,64559,0,29/km²,2184.729,2238799,17003459863,57.26591023,7306359676,0,0,0,0
Latvia,Europe,2006,843591189,64559,0,29/km²,2197.691,2218357,21570076499,60.38774233,8573078756,0,0,0,0
Latvia,Europe,2007,852228409,64559,0,29/km²,2165.517,2200325,31054350978,57.31169394,11881888934,0,0,0,0
Latvia,Europe,2008,860426393,64559,0,29/km²,2427.176,2177322,35854274229,51.91895078,14075493349,0,0,0,0
Latvia,Europe,2009,867882511,64559,0,29/km²,2596.998,2141669,26410909091,44.19841823,11149110370,0,0,0,0
Latvia,Europe,2010,876436716,64559,0,29/km²,3129.048,2097555,23956163077,55.34640131,12758664202,0,0,0,0
Latvia,Europe,2011,884247465,64559,0,29/km²,2908.857,2059709,27474380566,65.71055524,16424154742,0,0,0,0
Latvia,Europe,2012,891766853,64559,0,29/km²,2982.091,2034319,28169902669,66.7846886,17308645446,0,0,0,0
Latvia,Europe,2013,899135270,64559,0,29/km²,3031.859,2012647,30204783462,64.76268198,18242231299,0,0,0,0
Latvia,Europe,2014,906307211,64559,0,29/km²,2543.019,1993782,31386896487,64.12454485,19194571239,0,0,0,0
Latvia,Europe,2015,913569314,64559,0,29/km²,2773.224,1977527,27263090547,62.02398197,16432932181,0,0,0,0
Latvia,Europe,2016,920779639,64559,0,29/km²,3251.843,1959537,28083597512,59.30355073,16739813107,0,0,0,0
Latvia,Europe,2017,927994584,64559,0,29/km²,3859.367,1942248,30483806018,62.26287208,18774805223,0,0,0,0
Latvia,Europe,2018,935853946,64559,0,29/km²,3484.644,1927174,34429023435,62.16395695,21159713458,0,0,0,0
Latvia,Europe,2019,943502130,64559,0,29/km²,3377.492,1913822,34225547537,60.72210953,20542525176,0,0,0,0
Latvia,Europe,2020,950274908,64559,0,29/km²,3059.057,1900449,34390910339,59.44599741,20892922157,0,0,0,0
Lebanon,Asia,1990,185747529,10452,0,525/km²,2234.371,3593700,2838485354,99.91302198,510722596.7,0,1,0,0
Lebanon,Asia,1991,193862681,10452,0,525/km²,2234.371,3666734,4690415093,79.9258363,587654401,0,1,0,0
Lebanon,Asia,1992,203589594,10452,0,525/km²,2234.371,3745407,5843579161,71.99355128,634069545.8,0,1,0,0
Lebanon,Asia,1993,213944499,10452,0,525/km²,2234.371,3818796,7941744492,67.17667586,728607315.9,0,1,0,0
Lebanon,Asia,1994,225055324,10452,0,525/km²,2234.371,3888144,9599127050,62.40150674,755509732.1,0,1,0,0
Lebanon,Asia,1995,237310065,10452,0,525/km²,2234.371,3959640,11718795529,62.32893212,1266386351,0,1,0,0
Lebanon,Asia,1996,250062845,10452,0,525/km²,2234.371,4034243,13690217334,55.25029276,1758689127,0,1,0,0
Lebanon,Asia,1997,265161538,10452,0,525/km²,2234.371,4107551,15751867489,47.55463918,2289054888,0,1,0,0
Lebanon,Asia,1998,281448033,10452,0,525/km²,2234.371,4178784,17247179006,40.95376496,2373803864,0,1,0,0
Lebanon,Asia,1999,297877705,10452,0,525/km²,2234.371,4250020,17391056369,36.75018114,2445876364,0,1,0,0
Lebanon,Asia,2000,313343969,10452,0,525/km²,2392.678,4320642,17260364842,35.9377402,2447097844,0,0,0,0
Lebanon,Asia,2001,329750575,10452,0,525/km²,2398.888,4389200,17649751244,39.95189236,2754228856,0,0,0,0
Lebanon,Asia,2002,345994319,10452,0,525/km²,2642.486,4446666,19152238806,34.94389027,3083250415,0,0,0,0
Lebanon,Asia,2003,364523347,10452,0,525/km²,2730.243,4504807,20082918740,37.35425268,3361194030,0,0,0,0
Lebanon,Asia,2004,381731762,10452,0,525/km²,2579.24,4574797,21159827992,55.91789248,7417557506,0,0,0,0
Lebanon,Asia,2005,398381953,10452,0,525/km²,2498.484,4643044,21497336499,56.13911756,7873085354,0,0,0,0
Lebanon,Asia,2006,413174329,10452,0,525/km²,2300.137,4719864,22022709851,55.47973952,7837807010,0,0,0,0
Lebanon,Asia,2007,426920416,10452,0,525/km²,2386.396,4809608,24827355015,60.82619096,9221256285,0,0,0,0
Lebanon,Asia,2008,444338191,10452,0,525/km²,2638.76,4887613,29118916105,68.08001874,11224076779,0,0,0,0
Lebanon,Asia,2009,465295746,10452,0,525/km²,2696.029,4951135,35399582929,57.20213716,11751139952,0,0,0,0
Lebanon,Asia,2010,485292341,10452,0,525/km²,2991.546,4995800,38443907042,60.07353008,13464256798,0,0,0,0
Lebanon,Asia,2011,505556469,10452,0,525/km²,2954.417,5045056,39927125962,65.77678518,14518739635,0,0,0,0
Lebanon,Asia,2012,527888501,10452,0,525/km²,2805.386,5178337,44016799516,59.73628904,12680893475,0,0,0,0
Lebanon,Asia,2013,550051885,10452,0,525/km²,3001.954,5678851,46880103081,59.52757385,12492026093,0,0,0,0
Lebanon,Asia,2014,574043913,10452,0,525/km²,2698.674,6274342,48095213747,56.06099209,11425578094,0,0,0,0
Lebanon,Asia,2015,599778465,10452,0,525/km²,2686.404,6398940,49929337837,48.69937491,11553482874,0,0,0,0
Lebanon,Asia,2016,626279218,10452,0,525/km²,2718.984,6258619,51147308774,45.9974619,11112344036,0,0,0,0
Lebanon,Asia,2017,654256138,10452,0,525/km²,2929.992,6109252,53027680686,46.52849607,11627344114,0,0,0,0
Lebanon,Asia,2018,680807337,10452,0,525/km²,2913.324,5950839,54901519156,47.50278615,11394547410,0,0,0,0
Lebanon,Asia,2019,707465140,10452,0,525/km²,3032.426,5781907,51605959131,42.28315705,10681277028,0,0,0,0
Lebanon,Asia,2020,733434438,10452,0,525/km²,2234.371,5662923,31712128254,33.75721742,5192095746,0,1,0,0
Lesotho,Africa,1990,1472928,30355,0,76/km²,2234.371,1798997,596410263.7,38.61732798,8681096447,0,1,1,1
Lesotho,Africa,1991,3000816,30355,0,76/km²,2234.371,1829509,704325366.7,38.61732798,8681096447,0,1,1,1
Lesotho,Africa,1992,4587328,30355,0,76/km²,2234.371,1858507,831029861.7,38.61732798,8681096447,0,1,1,1
Lesotho,Africa,1993,6221472,30355,0,76/km²,2234.371,1885478,835582062.5,38.61732798,8681096447,0,1,1,1
Lesotho,Africa,1994,7895920,30355,0,76/km²,2234.371,1910642,878250945.3,38.61732798,8681096447,0,1,1,1
Lesotho,Africa,1995,9603344,30355,0,76/km²,2234.371,1934079,1001894000,38.61732798,8681096447,0,1,1,1
Lesotho,Africa,1996,11340080,30355,0,76/km²,2234.371,1955098,946112492.8,38.61732798,8681096447,0,1,1,1
Lesotho,Africa,1997,13109792,30355,0,76/km²,2234.371,1972579,998004258.7,38.61732798,8681096447,0,1,1,1
Lesotho,Africa,1998,14912480,30355,0,76/km²,2234.371,1985639,928460893.1,38.61732798,8681096447,0,1,1,1
Lesotho,Africa,1999,16737152,30355,0,76/km²,2234.371,1994243,912773681.1,38.61732798,8681096447,0,1,1,1
Lesotho,Africa,2000,18587472,30355,0,76/km²,141.676,1998630,887291687.9,38.61732798,8681096447,0,0,1,1
Lesotho,Africa,2001,20463440,30355,0,76/km²,139.998,1999473,825706961.2,38.61732798,8681096447,0,0,1,1
Lesotho,Africa,2002,22368720,30355,0,76/km²,154.693,1997534,775777238.6,38.61732798,8681096447,0,0,1,1
Lesotho,Africa,2003,24299648,30355,0,76/km²,161.022,1993030,1157825435,38.61732798,8681096447,0,0,1,1
Lesotho,Africa,2004,26281872,30355,0,76/km²,148.059,1985384,1511236656,38.61732798,8681096447,0,0,1,1
Lesotho,Africa,2005,28293408,30355,0,76/km²,229.947,1977424,1682343527,38.61732798,8681096447,0,0,1,1
Lesotho,Africa,2006,30330592,30355,0,76/km²,263.828,1976780,1800092564,38.61732798,8681096447,0,0,1,1
Lesotho,Africa,2007,32404416,30355,0,76/km²,278.823,1983465,1682131785,111.8001888,895714317.1,0,0,0,0
Lesotho,Africa,2008,34529536,30355,0,76/km²,293.891,1995014,1766902709,108.2081077,935018108.1,0,0,0,0
Lesotho,Africa,2009,36746256,30355,0,76/km²,325.606,2009169,1740894965,114.1314086,779282540.3,0,0,0,0
Lesotho,Africa,2010,39021600,30355,0,76/km²,347.769,2022747,2234754242,107.9761766,941418358.4,0,0,0,0
Lesotho,Africa,2011,42084704,30355,0,76/km²,244.536,2037677,2579409620,102.0737616,1230967658,0,0,0,0
Lesotho,Africa,2012,45177120,30355,0,76/km²,241.193,2054718,2477702216,108.4126417,1035578775,0,0,0,0
Lesotho,Africa,2013,47511088,30355,0,76/km²,253.879,2073939,2367112932,95.11582505,905412759.6,0,0,0,0
Lesotho,Africa,2014,49984288,30355,0,76/km²,254.961,2095242,2441063054,88.14278003,931258117.8,0,0,0,0
Lesotho,Africa,2015,52226656,30355,0,76/km²,258.954,2118521,2359686725,86.83096937,1012112198,0,0,0,0
Lesotho,Africa,2016,54439712,30355,0,76/km²,252.057,2143872,2131522791,89.80942229,967977351.7,0,0,0,0
Lesotho,Africa,2017,56894592,30355,0,76/km²,258.028,2170617,2306185472,98.9136873,1095170222,0,0,0,0
Lesotho,Africa,2018,59477712,30355,0,76/km²,255.973,2198017,2556247292,94.60184404,1273857561,0,0,0,0
Lesotho,Africa,2019,61798831,30355,0,76/km²,254.949,2225702,2361966946,95.4546344,1104727470,0,0,0,0
Lesotho,Africa,2020,63982252,30355,0,76/km²,2234.371,2254100,2067813019,95.9446993,906844369.7,0,1,0,0
Liberia,Africa,1990,31817401,111369,0.001,48/km²,2234.371,2209731,17819864182,38.61732798,8681096447,1,1,1,1
Liberia,Africa,1991,32188285,111369,0.001,48/km²,2234.371,1939236,17819864182,38.61732798,8681096447,1,1,1,1
Liberia,Africa,1992,32576279,111369,0.001,48/km²,2234.371,2052626,17819864182,38.61732798,8681096447,1,1,1,1
Liberia,Africa,1993,33000908,111369,0.001,48/km²,2234.371,2132771,17819864182,38.61732798,8681096447,1,1,1,1
Liberia,Africa,1994,33423492,111369,0.001,48/km²,2234.371,2125198,17819864182,38.61732798,8681096447,1,1,1,1
Liberia,Africa,1995,33846889,111369,0.001,48/km²,2234.371,2142422,17819864182,38.61732798,8681096447,1,1,1,1
Liberia,Africa,1996,34281679,111369,0.001,48/km²,2234.371,2203966,17819864182,38.61732798,8681096447,1,1,1,1
Liberia,Africa,1997,34735194,111369,0.001,48/km²,2234.371,2383300,17819864182,38.61732798,8681096447,1,1,1,1
Liberia,Africa,1998,35219233,111369,0.001,48/km²,2234.371,2639224,17819864182,38.61732798,8681096447,1,1,1,1
Liberia,Africa,1999,35610027,111369,0.001,48/km²,2234.371,2789743,17819864182,38.61732798,8681096447,1,1,1,1
Liberia,Africa,2000,36030780,111369,0.001,48/km²,70.214,2895224,874000000,38.61732798,8681096447,0,0,1,1
Liberia,Africa,2001,36477510,111369,0.001,48/km²,67.706,2981648,906000000,38.61732798,8681096447,0,0,1,1
Liberia,Africa,2002,36913201,111369,0.001,48/km²,66.122,3060599,927000000,38.61732798,8681096447,0,0,1,1
Liberia,Africa,2003,37381188,111369,0.001,48/km²,64.997,3085173,748000000,38.61732798,8681096447,0,0,1,1
Liberia,Africa,2004,37927660,111369,0.001,48/km²,63.783,3122447,897000000,38.61732798,8681096447,0,0,1,1
Liberia,Africa,2005,38581896,111369,0.001,48/km²,62.148,3266318,949000000,38.61732798,8681096447,0,0,1,1
Liberia,Africa,2006,39254630,111369,0.001,48/km²,60.074,3455397,1119000000,38.61732798,8681096447,0,0,1,1
Liberia,Africa,2007,39883415,111369,0.001,48/km²,72.214,3632740,1373000000,38.61732798,8681096447,0,0,1,1
Liberia,Africa,2008,40417875,111369,0.001,48/km²,69.293,3783887,1726000000,38.61732798,8681096447,0,0,1,1
Liberia,Africa,2009,40892226,111369,0.001,48/km²,66.593,3905066,1768000000,38.61732798,8681096447,0,0,1,1
Liberia,Africa,2010,41652790,111369,0.001,48/km²,64.245,4019956,1998000000,38.61732798,8681096447,0,0,1,1
Liberia,Africa,2011,42504506,111369,0.001,48/km²,69.696,4181150,2398000000,38.61732798,8681096447,0,0,1,1
Liberia,Africa,2012,43467153,111369,0.001,48/km²,67.704,4331740,2791614000,38.61732798,8681096447,0,0,1,1
Liberia,Africa,2013,44345082,111369,0.001,48/km²,66.379,4427313,3177198100,38.61732798,8681096447,0,0,1,1
Liberia,Africa,2014,45536608,111369,0.001,48/km²,64.686,4519398,3225652000,38.61732798,8681096447,0,0,1,1
Liberia,Africa,2015,46740289,111369,0.001,48/km²,65.068,4612329,3227075700,38.61732798,8681096447,0,0,1,1
Liberia,Africa,2016,48097755,111369,0.001,48/km²,81.975,4706097,3398419600,38.61732798,8681096447,0,0,1,1
Liberia,Africa,2017,49329375,111369,0.001,48/km²,79.962,4796631,3390703400,38.61732798,8681096447,0,0,1,1
Liberia,Africa,2018,50414680,111369,0.001,48/km²,77.61,4889391,3422754800,38.61732798,8681096447,0,0,1,1
Liberia,Africa,2019,51508080,111369,0.001,48/km²,81.082,4985289,3319596500,38.61732798,8681096447,0,0,1,1
Liberia,Africa,2020,52517064,111369,0.001,48/km²,2234.371,5087584,3039982500,38.61732798,8681096447,0,1,1,1
Libya,Africa,1990,636937538,1759540,0.012,4/km²,2234.371,4236983,28904164239,31.12156384,11468084712,0,1,0,0
Libya,Africa,1991,679557384,1759540,0.012,4/km²,2234.371,4341971,31991785107,30.76494822,10823275790,0,1,0,0
Libya,Africa,1992,716581804,1759540,0.012,4/km²,2234.371,4444820,33887005288,25.4690284,10365708514,0,1,0,0
Libya,Africa,1993,755290132,1759540,0.012,4/km²,2234.371,4544970,30660029871,31.54736391,8659848557,0,1,0,0
Libya,Africa,1994,799042621,1759540,0.012,4/km²,2234.371,4641296,28610532505,26.11718672,7734919323,0,1,0,0
Libya,Africa,1995,844732565,1759540,0.012,4/km²,2234.371,4733063,25541383197,22.41573034,7451961614,0,1,0,0
Libya,Africa,1996,889246990,1759540,0.012,4/km²,2234.371,4820066,27884630118,23.89162562,7989930962,0,1,0,0
Libya,Africa,1997,934753207,1759540,0.012,4/km²,2234.371,4902346,30700890193,21.84606686,8223646465,0,1,0,0
Libya,Africa,1998,980560827,1759540,0.012,4/km²,2234.371,4980962,27251275903,20.88369173,5278303950,0,1,0,0
Libya,Africa,1999,1025615351,1759540,0.012,4/km²,2234.371,5057998,35975878804,14.58108594,7274518464,0,1,0,0
